head_cam_distance,gaze_distance,face_detection_confidence,engagement
2.770810396908839266e+02,1.004415364997211810e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.656170980033803062e+02,9.544424763039238258e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.592066476678212439e+02,9.805410323712791865e+01,9.549999999999999600e-01,1.000000000000000000e+00
2.622395145034773805e+02,1.840822532382432541e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.635666220265105153e+02,1.690151037886450922e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.607766358180101633e+02,9.758310430806498914e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.697118435190870969e+02,1.138146870064899758e+02,9.549999999999999600e-01,1.000000000000000000e+00
2.817358166002333064e+02,1.122404994307147206e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.072017818234774609e+02,5.575025851889139972e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.313356874508043575e+02,7.094167187249419726e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.756335440661591178e+02,1.568294268634049047e+02,9.050000000000000266e-01,1.000000000000000000e+00
3.593669048195304754e+02,1.505650590778990932e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.556554104423958051e+02,1.090767880144402113e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.597867146415886737e+02,9.731082368495748369e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.680970642442968028e+02,1.100507998692539360e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.714620976403460872e+02,1.122282584784656336e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.675599286399220205e+02,9.525320966797468714e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.647506476731153953e+02,7.952490736717962250e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.638820549385760614e+02,7.946967251692967693e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.605390188882576581e+02,8.344513986429726060e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.587883399967894889e+02,8.723845082483580882e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.558959690266498797e+02,9.951289384068792288e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.411029375411437741e+02,1.127385292207846845e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.139908470449460083e+02,1.570446575712076083e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.124791642176776350e+02,1.352099913346041262e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.285085272228102440e+02,1.125055588280938679e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.282470721629963464e+02,7.428331460824726662e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.120887173919168163e+02,4.173265178813810650e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.130910488957545112e+02,7.029474074123942273e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.364520363403324836e+02,7.442351247558043781e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.372854644230963004e+02,6.592808921105310560e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.341740610608561610e+02,6.311554525161134421e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.195655643139496078e+02,4.358342103839724757e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.162594030222658716e+02,5.385366023088215570e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.162594030222658716e+02,5.486588040426025259e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.185046340766251660e+02,1.801778199550007997e+01,9.300000000000000488e-01,1.000000000000000000e+00
3.184030051635963900e+02,1.964300748253712925e+01,9.300000000000000488e-01,1.000000000000000000e+00
3.170867586878172801e+02,2.342472511856184880e+01,9.300000000000000488e-01,1.000000000000000000e+00
3.102344639197344804e+02,1.171462761357775690e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.746024544002408447e+02,1.358020601235415086e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.762152932655936866e+02,1.608597015371589407e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.887034542159577768e+02,1.984470741831205771e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.908255284324650347e+02,2.062100943288719463e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.886892702784371068e+02,1.858704067265077242e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.645781857326314821e+02,1.741202714581975215e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.475424514835284810e+02,1.038173368713095925e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.473005531032647184e+02,1.098161948369396441e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.530599299301685789e+02,1.477268751941977030e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.599743732720778553e+02,1.644305851042336712e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.586678865144185124e+02,1.698795448103349770e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.495249843163438754e+02,1.784214502087333756e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.498378903228343972e+02,1.789293217531078710e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.538761454016432992e+02,1.764283430287291026e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.573534630856717058e+02,1.960721639856707270e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.552207314828604865e+02,1.999314474214017139e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.385943288089528664e+02,1.795261566004026861e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.374088269577670189e+02,8.706248435928377205e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.381413727143763026e+02,7.501614428302323745e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.346508275706451911e+02,8.324542930524023632e+01,9.050000000000000266e-01,1.000000000000000000e+00
2.304873095314478348e+02,8.896379567004333921e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.339120477797112017e+02,7.971394458618914314e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.428559996663277047e+02,7.435455482877137001e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.630558012928587459e+02,7.178703660210604198e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.794998383573438332e+02,8.368616988167258341e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.799316515236132545e+02,1.333815609256228640e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.706915036283982658e+02,1.366455784721403006e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.715802889878032147e+02,1.851492768156496140e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.756850630599248007e+02,2.015453237704664673e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.759362308608666012e+02,1.860514415256258758e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.748106607462470947e+02,1.984599204685868870e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.781902299871118203e+02,1.944967634529904217e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.802577021357641343e+02,1.503662261168470877e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.797318572777904819e+02,1.496415979029874279e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.779956647211357676e+02,1.546899826060617329e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.768390035347960065e+02,1.567740924746640587e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.756196883130410811e+02,1.479528953314054434e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.736789243227009365e+02,1.224228445255429847e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.719988125690669563e+02,1.363548120936968644e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.695503263620182679e+02,1.443006808040622957e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.690232249911518352e+02,1.479832104716604420e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.652050126010334452e+02,1.528636927036064890e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.585087238223293298e+02,1.534641011264933752e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.534911269566592011e+02,1.254692589010747952e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.662179656206693608e+02,9.499845452856435202e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.729338919817888041e+02,6.418368002719893184e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.581279269972191059e+02,4.176279106001020835e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.495135850471876893e+02,4.267908446892050733e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.494912861229805117e+02,1.346338680074832723e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.479317361517029212e+02,1.476009863728182836e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.401421227051211815e+02,1.927132687549074603e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.308074030157197569e+02,1.883036968555388171e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.442859868537171906e+02,1.897959280347686786e+02,8.499999999999999778e-01,1.000000000000000000e+00
2.635161584429583854e+02,2.052781484049084497e+02,9.050000000000000266e-01,1.000000000000000000e+00
2.871127701540349904e+02,2.057730428631703603e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.924896237475784915e+02,1.946352424448094496e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.390496601127054248e+02,7.869704090193205559e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.993722330574412354e+02,8.821468647673688679e+01,8.800000000000000044e-01,1.000000000000000000e+00
3.082776558829243641e+02,8.134540817258178436e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.994942835612616818e+02,6.768949680776754008e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.727286843823976028e+02,7.229009844414504471e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.544327373938432970e+02,1.013690738250452057e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.468413476266586315e+02,1.219724997184237054e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.731208696694505988e+02,1.254205029463659997e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.879171294780030621e+02,1.352057550759220703e+02,9.050000000000000266e-01,1.000000000000000000e+00
2.849319345826468179e+02,1.575070844519050581e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.835513204653308321e+02,1.558216543630477418e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.030334746706555507e+02,9.866829936844028737e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.935567726501683978e+02,8.306287005165269477e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.738027976087535649e+02,8.857393916806303480e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.885075838197315079e+02,1.812155921509942971e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.951819317220344487e+02,1.758726966140409047e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.971077689661391901e+02,1.338862949387273034e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.979739657209203187e+02,1.487337867342128277e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.928020112777657005e+02,9.683584711446719950e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.738130981730781741e+02,8.867141593049268522e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.575668935304622664e+02,8.148118292928404571e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.530712174389678637e+02,9.755441604757341167e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.598217241661719754e+02,9.726538208186340739e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.679063325581440154e+02,9.516540978681179297e+01,9.300000000000000488e-01,1.000000000000000000e+00
2.559590405275295950e+02,1.042724061473453503e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.584684981535264114e+02,6.408003436200797864e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.724449804050045714e+02,6.509063812973181484e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.186257700541066242e+02,9.644029534071228227e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.305220006309353380e+02,9.484121533836986373e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.270861346470503577e+02,8.105219933211118644e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.260258855404208589e+02,7.551913657970955285e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.388044937621754684e+02,1.096845484198009473e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.400794820858567959e+02,1.302665511470457318e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.396547866344640170e+02,1.440188812748818918e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.398399527570654186e+02,1.547343070822807363e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.410048757699797193e+02,1.605060927618556263e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.413554816575618247e+02,1.551179534881861457e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.411221249299001670e+02,1.385367673121151029e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.330317702151399999e+02,1.344012875295221647e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.322951088945893616e+02,1.487707595171425226e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.383551176889795897e+02,1.430619533598361102e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.376667839016111543e+02,1.270441344256373952e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.346544894892848561e+02,1.331851862697629940e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.339050428101476200e+02,1.217887462543757238e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.181800602120128474e+02,5.689340691344275314e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.090241791356529006e+02,4.599174433533428186e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.000945411443696003e+02,4.693211827621795607e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.997307602285187045e+02,8.801663106100883738e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.943081972940329933e+02,9.602850656928451656e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.915627960956321090e+02,9.656445742199541371e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.071768217824943008e+02,1.394574916087436804e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.096464712248846354e+02,1.643985013296051818e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.081469940270802681e+02,1.873880702469098765e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.166955162297060156e+02,1.490767673745229160e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.417143836598043549e+02,1.410123124669385959e+02,9.799999999999999822e-01,0.000000000000000000e+00
3.904582436061505177e+02,2.138906222345078731e+02,9.799999999999999822e-01,0.000000000000000000e+00
3.893633906776547065e+02,1.109373116030090500e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.652584572046520179e+02,1.002602274496602206e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.622711466745148527e+02,1.278080390721284232e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.081657430438426104e+02,1.542246198739952376e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.973431494579288596e+02,1.526578005785996766e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.963565165398326826e+02,1.531352948966749636e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.830149899489809400e+02,1.514367168328336959e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.671380525570855866e+02,1.298766975035350129e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.677034475444468171e+02,1.535236352853074777e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.677034475444468171e+02,1.301574514529736462e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.582997775564484186e+02,7.391298425325261690e+01,9.799999999999999822e-01,1.000000000000000000e+00
